0.100000	-0.050000	-0.180000	-0.270000	0.390000	0.590000	-0.290000	0.130000	-0.100000	0.030000	-0.070000	-0.240000	0.090000	-0.130000
-0.240000	-0.110000	-0.050000	-0.060000	0.380000	0.050000	0.410000	0.160000	0.060000	0.240000	0.000000	-0.300000	-0.390000	-0.150000
0.010000	-0.310000	-0.160000	0.120000	-0.020000	-0.038246	-0.260000	-0.050000	0.000000	0.110000	0.190000	0.010000	-0.060000	0.040000
0.810000	0.224607	0.070000	-0.250000	-0.510000	-0.450000	-0.530000	-0.070000	0.130000	-0.150000	-0.030000	0.350000	0.150000	0.520000
0.130000	0.020000	0.040000	0.070000	0.370000	0.020000	0.020000	-0.020000	0.100000	-0.160000	-0.210000	-0.210000	-0.060000	-0.110000
-0.360000	0.140000	-0.140000	0.450000	0.690000	0.500000	-0.040000	-0.120000	-0.140000	-0.020000	0.200000	-0.020000	-1.340000	0.200000
0.230000	0.030000	-0.290000	0.110000	0.190000	0.170000	0.130000	0.120000	-0.160000	-0.100000	-0.020000	-0.210000	-0.150000	-0.060000
0.580000	0.330000	0.010000	-0.290000	-0.380000	-0.170000	0.170000	-0.050000	0.010000	-0.150000	0.070000	0.130000	-0.170000	-0.100000
0.620000	0.080000	-0.230000	0.070000	-0.064779	-0.089170	0.040000	-0.010000	0.250000	-0.080000	-0.330000	0.300000	-0.640000	-0.130000
0.120000	-0.150000	-0.190000	0.090000	0.270000	0.350000	0.070000	-0.030000	-0.130000	-0.080000	0.190000	-0.270000	-0.150000	-0.080000
-0.410000	0.540000	0.360000	0.010000	-0.200000	0.050000	-0.080399	0.150000	-0.110000	0.010000	-0.310000	-0.120000	-0.040000	0.160000
0.720000	-0.210000	0.140000	-0.080000	-0.320000	-0.210000	-0.130000	0.030000	0.140000	-0.010000	-0.260000	0.020000	-0.240000	0.420000
-0.040000	-0.180000	-0.040000	-0.180000	0.110000	0.130000	0.120000	0.150000	0.050000	-0.010000	-0.010000	-0.040000	-0.050000	0.010000
0.380000	-0.250000	-0.050000	0.230000	-0.090000	0.870000	-0.050000	-0.250000	0.050000	0.300000	-0.480000	-0.300000	-0.010000	-0.350000
0.830000	0.100000	0.100000	-0.040000	-0.180000	-0.220000	-0.200000	0.210000	0.100000	-0.240000	-0.180000	-0.060000	-0.260000	0.070000
-0.124216	-0.290000	-0.150000	0.010000	0.230000	-0.050000	0.280000	0.150000	0.130000	0.105376	0.130000	-0.030000	-0.310000	-0.010000
-0.150000	0.160000	0.000000	-0.070000	-0.080000	-0.040000	-0.440000	-0.070000	0.000000	0.370000	-0.050000	0.130000	-0.020000	0.270000
-0.150000	-0.120000	-0.010000	-0.250000	-0.210000	-0.390000	-0.050000	0.080000	0.230000	0.100000	-0.050000	0.300000	0.430000	0.080000
0.040000	0.050000	-0.010000	0.240000	0.350000	-0.140000	0.070000	-0.074517	-0.050000	-0.170000	-0.030000	-0.140000	0.000000	-0.030000
0.080000	0.300000	0.300000	-0.900000	-0.020000	0.000000	0.270000	-0.170000	0.000000	0.150000	0.110000	-0.060000	0.070000	-0.110000
1.860000	0.520000	-1.490000	0.530000	-0.960000	-0.650000	0.080000	-0.330000	-0.200000	-0.440000	-0.280000	0.450000	0.570000	0.340000
0.150000	-0.020000	0.040000	0.093535	0.350000	0.070000	0.130000	0.100000	-0.150000	-0.320000	0.060000	-0.200000	-0.510000	-0.180000
0.022311	0.110000	0.370000	0.660000	0.140000	0.160000	0.060000	-0.530000	-0.300000	-0.220000	-0.170000	-0.570000	-0.320000	0.170000
-0.200000	-0.260000	-0.320000	0.230000	-0.170000	-0.280000	0.140000	0.300000	0.000000	0.110000	0.170000	0.080000	0.020000	0.180000
-0.740000	-0.250000	-0.430000	-0.230000	0.010000	0.019330	-0.170000	0.420000	0.220000	0.510000	-0.120000	0.330000	0.160000	0.470000
-0.270000	-0.140000	0.340000	0.410000	0.160000	0.050000	0.270000	-0.080000	0.280000	0.240000	0.030000	0.070000	-1.170000	-0.190000
-0.210000	-0.060000	0.094282	0.350000	0.200000	0.150000	0.240000	-0.090000	-0.480000	-0.144642	0.130000	-0.430000	-0.060000	-0.040000
-0.190000	-0.030000	-0.430000	-0.310000	0.030000	0.190000	-0.110000	0.190000	0.140000	0.160000	0.106666	0.220000	-0.170000	0.120000
-0.150000	0.290000	-0.030000	0.040000	-0.010000	0.020000	-0.010000	-0.110000	-0.010000	-0.040000	-0.150000	0.040000	0.010000	0.130000
0.230000	-0.020000	0.010000	-0.320000	0.220000	0.010000	0.290000	0.090000	-0.190000	-0.230000	0.043871	-0.150000	-0.210000	0.010000
-0.770000	-0.450000	-0.040000	0.140000	0.550000	0.370000	0.360000	0.160000	-0.190000	0.140000	0.030000	-0.140000	-0.530000	0.370000
-0.880000	-0.530000	-0.220000	0.150000	0.530000	0.150000	0.150000	0.320000	0.270000	0.120000	-0.410000	0.140000	0.110000	0.110000
0.350000	-0.140000	-0.052557	-0.120000	-0.240000	-0.470000	-0.310000	0.060000	0.190000	0.060000	-0.158755	0.380000	0.290000	0.110000
-0.094309	-0.370000	0.100000	-0.070000	-0.230000	-0.080000	-0.070000	0.050000	0.050000	-0.080000	-0.040000	-0.250000	0.120000	0.170000
1.810000	0.870000	0.050000	0.350000	-1.130000	-1.050000	0.740000	-0.520000	-0.660000	-1.130000	-0.570000	0.510000	0.370000	0.340000
0.600000	0.090000	-0.040000	0.030000	-0.210000	-0.490000	-0.180000	-0.310000	-0.010000	0.140000	0.080000	0.180000	-0.140000	0.270000
-0.940000	0.050000	0.080000	0.690000	0.650000	0.320000	0.060000	-0.340000	-0.050000	0.100000	-0.460000	-0.250000	-0.070000	0.150000
0.000000	-0.140000	-0.290000	0.190000	0.350000	0.060000	0.310000	0.150000	-0.060000	-0.430000	0.240000	-0.010000	-0.310000	-0.060000
0.360000	-0.010000	-0.030000	-0.100000	0.260000	0.280000	-0.170000	-0.150000	0.040000	-0.200000	0.060000	-0.150000	-0.150000	-0.030000
0.420000	0.070000	0.480000	0.360000	0.120000	-0.070000	0.020000	-0.040000	-0.380000	-0.530000	-0.100000	-0.144028	-0.130000	0.000000
0.100000	0.300000	-0.050000	-0.450000	-0.510000	-0.290000	0.000000	0.140000	0.120000	-0.170000	0.010000	0.290000	0.140000	0.370000
1.040000	0.540000	0.150000	-0.270000	-0.060000	-0.270000	-0.150000	-0.060000	-0.330000	-0.370000	0.070000	-0.170000	-0.050000	-0.050000
0.640000	-0.090000	0.050000	-0.250000	-0.170000	-0.020000	-0.070000	-0.100000	-0.190000	-0.040000	0.000000	0.000000	0.030000	0.220000
0.970000	0.330000	-0.070000	0.430000	-0.090000	-0.400000	-0.240000	-0.040000	-0.040000	-0.260000	-0.280000	-0.060000	-0.104808	-0.090000
0.240000	-0.140000	0.220000	0.240000	0.170000	-0.180000	-0.140000	-0.350000	-0.010000	-0.090000	-0.060000	0.040000	0.034432	0.170000
0.910000	0.020000	0.090000	0.110000	-0.180000	-0.120000	-0.420000	-0.190000	-0.080000	-0.140000	0.030000	0.190000	-0.040000	-0.180000
0.000000	-0.320000	0.080000	0.320000	0.190000	-0.050000	0.080000	0.000000	-0.200000	0.050000	0.100000	-0.070000	-0.120000	-0.070000
-0.140000	0.100000	-0.320000	-0.250000	-0.310000	0.020000	0.170000	0.140000	0.050000	0.070000	0.170000	-0.060000	0.180000	0.180000
-0.520000	-0.100000	-0.120000	-0.140000	0.010000	-0.090000	0.280000	0.340000	0.190000	0.070000	0.157684	-0.090000	0.078712	0.160000
0.380000	-0.070000	0.050000	0.320000	0.410000	-0.150000	0.010000	0.160000	-0.070000	-0.210000	-0.130000	-0.190000	-0.350000	-0.170000
0.550000	0.150000	0.170000	-0.200000	-0.430000	-0.470000	-0.130000	0.090000	0.010000	0.010000	-0.117224	-0.130000	0.050000	0.540000
0.870000	0.510000	0.050000	0.060000	-0.200000	-0.180000	-0.240000	-0.230000	-0.150000	-0.070000	-0.181794	-0.400000	-0.010000	0.030000
0.170000	-0.430000	-0.030000	0.050000	0.030000	0.450000	0.070000	0.190000	-0.120000	0.070000	0.020000	-0.080000	-0.250000	-0.140000
0.330000	-0.080000	-0.140000	-0.780000	-0.300000	0.060000	0.390000	0.080000	0.200000	-0.140000	0.330000	0.370000	-0.220000	-0.100000
-0.350000	-0.300000	0.070000	0.090000	0.010000	-0.510000	-0.123416	0.240000	0.140000	0.210000	-0.190000	0.240000	0.290000	0.140000
0.070000	-0.650000	0.070000	-0.170000	0.140000	0.300000	0.070000	0.010000	0.070000	0.050000	0.330000	-0.100000	-0.410000	0.230000
-0.780000	-0.090000	0.230000	0.170000	0.350000	0.400000	0.260000	0.190000	-0.130000	0.050000	0.050000	-0.480000	-0.670000	0.460000
0.310000	0.000000	0.310000	-0.160000	0.100000	-0.500000	-0.100000	-0.200000	0.310000	-0.100000	0.140000	-0.400000	0.390000	-0.100000
0.100000	-0.070000	0.250000	-0.130000	0.290000	0.180000	0.180000	-0.130000	-0.070000	-0.230000	0.410000	-0.690000	-0.287291	-0.110000
-0.380000	-0.070000	0.160000	-0.280000	0.020000	0.150000	0.260000	-0.060000	0.019551	0.020000	0.320000	-0.110000	-0.030000	0.240000
0.440000	0.240000	-0.060000	-0.320000	-0.160000	-0.080000	-0.090000	-0.080000	0.080000	-0.140000	0.190000	0.090000	-0.170000	0.080000
0.310000	0.000000	-0.080000	0.170000	0.090000	-0.170000	0.110000	0.009376	0.220000	0.060000	-0.110000	0.030000	-0.290000	-0.170000
0.020000	-0.300000	0.020000	-0.020000	0.330000	0.060000	0.230000	0.160000	0.230000	-0.280000	-0.020000	-0.130000	-0.160000	-0.130000
0.480000	-0.040000	-0.050000	0.390000	-0.170000	-0.170000	0.020000	-0.090000	-0.150000	-0.150000	0.080000	-0.150000	-0.070000	-0.135552
-0.520000	-0.050000	-0.010000	0.570000	0.490000	0.300000	0.251771	0.160000	-0.050000	-0.150000	0.050000	-0.120000	-0.420000	-0.440000
0.090000	0.420000	0.080000	0.420000	0.000000	-0.290000	0.080000	-0.080000	-0.310000	0.020000	0.270000	-0.270000	-0.390000	-0.060000
0.650000	0.210000	0.210000	0.120000	0.050000	-0.190000	0.020000	-0.110000	-0.110000	-0.300000	-0.110000	-0.370000	-0.070000	-0.010000
-0.460000	-0.260000	-0.300000	0.120000	0.120000	0.030000	0.130000	0.050000	0.040000	0.220000	-0.030000	0.220000	0.160000	0.132096
0.290000	0.360000	0.380000	-0.210000	-0.020000	0.160000	0.210000	-0.160000	-0.210000	-0.250000	0.280000	-0.290000	-0.410000	-0.120000
1.470000	0.300000	0.200000	-0.240000	-0.220000	0.020000	-0.060000	-0.370000	-0.040000	-0.320000	0.060000	-0.040000	-0.290000	-0.480000
0.590000	0.220000	0.010000	-0.330000	-0.180000	-0.290000	-0.060000	-0.020000	0.280000	-0.120000	-0.210000	0.060000	0.230000	-0.180000
-0.210000	-0.520000	-0.300000	0.080000	-0.030000	-0.360000	-0.200000	0.230000	0.170000	0.430000	0.040000	0.130000	0.100000	0.450000
-0.110000	-0.600000	0.630000	0.060000	0.130000	0.290000	0.200000	0.040000	-0.050000	0.110000	0.040000	-0.320000	-0.430000	0.010000
-0.160000	-0.010000	-0.070000	-0.050000	-0.090000	0.070000	0.230000	0.090000	-0.270000	0.120000	0.070000	0.040000	-0.160000	0.180000
0.360000	0.430000	0.000000	-0.350000	-0.020000	-0.250000	0.160000	0.070000	-0.530000	-0.140000	0.130000	-0.080000	0.130000	-0.174856
0.580000	-0.040000	0.020000	0.510000	0.130428	0.120000	-0.250000	-0.080000	-0.020000	-0.290000	0.210000	-0.750000	-0.220000	0.110000
-0.270000	-0.080000	-0.210000	0.060000	-0.060000	0.060000	0.000000	0.150000	0.310000	0.030000	0.100000	0.000000	-0.150000	0.060000
0.350000	0.040000	-0.120000	0.210000	0.460000	0.150000	0.340000	-0.070000	-0.050000	-0.260000	-0.050000	-0.320000	-0.450000	-0.240000
0.640000	0.002982	0.110000	-0.010000	0.270000	0.020000	0.093098	0.010000	-0.090000	-0.170000	0.070000	-0.260000	-0.790000	0.080000
0.460000	0.020000	-0.230000	0.040000	-0.230000	-0.080000	-0.040000	0.090000	-0.120000	0.040000	0.160000	0.020000	-0.210000	0.070000
0.000000	-0.840000	-0.490000	-0.420000	-0.490000	-0.680000	-0.030000	0.390000	0.550000	0.560000	0.480000	0.570000	0.130000	0.290000
1.250000	-0.470000	0.090000	0.390000	0.370000	0.090000	1.090000	-0.390000	-0.160000	-0.390000	-0.200000	-0.419728	-0.860000	-0.330000
-0.730000	-0.830000	-0.310000	0.120000	0.700000	0.820000	0.510000	0.270000	0.120000	0.170000	0.340000	-0.290000	-0.730000	-0.180000
0.080000	-0.060000	0.040000	0.140000	-0.031201	-0.220000	-0.060000	0.190000	0.020000	-0.220000	0.100000	0.100000	-0.220000	-0.060000
-0.270000	-0.050000	-0.004720	-0.170000	0.000000	-0.110000	-0.130000	-0.030000	0.220000	0.190000	-0.070000	0.123317	-0.030000	0.280000
-0.140000	-0.090000	-0.330000	-0.270000	0.290000	-0.010000	0.110000	0.180000	-0.060000	0.080000	0.240000	0.010000	-0.140000	0.110000
0.330000	-0.180000	-0.160000	-0.180000	0.050000	-0.430000	-0.220000	-0.280000	0.260000	0.260000	-0.260000	0.340000	0.300000	0.140000
0.710000	0.100000	0.040000	0.110000	-0.140000	-0.190000	-0.100000	-0.270000	-0.180000	-0.210000	-0.270000	0.100000	0.140000	0.150000
-1.000000	0.340000	0.240000	-0.200000	-0.250000	-0.090000	-0.160000	0.410000	0.190000	0.110000	0.080000	0.210000	-0.020000	0.130000
-0.060000	-0.180000	-0.280000	-0.410000	-0.300000	-0.190000	-0.540000	0.000000	0.220000	0.140000	0.370000	0.370000	0.280000	0.600000
1.430000	-0.120000	0.130000	0.130000	0.040000	0.010000	0.160000	-0.060000	-0.310000	-0.370000	-0.210000	-0.600000	-0.210000	-0.030000
0.850000	0.050000	0.370000	0.230000	-0.120000	-0.120000	-0.030000	-0.010000	-0.330000	-0.350000	-0.160000	-0.120000	-0.370000	0.140000
-0.270000	-0.180000	-0.060000	-0.020000	0.350000	0.130000	0.190000	0.040000	0.110000	-0.120000	0.020000	0.060000	-0.140000	-0.100000
0.100000	-0.300000	0.640000	0.280000	0.190000	-0.020000	0.060000	0.210000	-0.170000	-0.040000	-0.270000	-0.250000	-0.360000	-0.060000
-0.070000	0.060000	-0.220000	0.590000	-0.160000	-0.250000	0.080000	-0.053117	0.000000	-0.080000	-0.310000	0.060000	0.280000	0.180000
-0.210000	1.230000	0.370000	0.160000	0.310000	0.190000	-0.010000	-0.260000	-0.230000	0.160000	-0.130000	-0.110000	-0.980000	-0.490000
1.270000	1.670000	0.450000	-0.670000	-0.700000	-0.730000	-0.570000	-0.450000	0.040000	-0.070000	-0.120000	0.230000	-0.090000	-0.260000
-1.280000	-0.210000	-0.130000	0.220000	-0.080000	0.230000	0.350000	0.080000	0.010000	0.370000	-0.180000	0.139120	0.160000	0.300000
1.070000	0.210000	0.320000	0.470000	-0.070000	-0.030000	-0.140000	-0.250000	-0.520000	-0.520000	-0.010000	-0.040000	-0.370000	-0.120000
0.690000	0.030000	-0.090000	-0.320000	-0.740000	-1.080000	-0.620000	-0.050000	0.460000	0.070000	-0.180000	0.700000	0.760000	0.360000
-0.900000	-0.560000	-0.220000	-0.140000	-0.320000	0.010000	0.140000	0.410000	0.270000	0.450000	0.030000	0.210000	0.340000	0.280000
0.080000	-0.240000	-0.040000	0.160000	-0.030000	0.060000	0.110000	0.450000	0.130000	0.220000	-0.060000	0.012683	-0.490000	-0.030000
0.280000	0.038457	0.160000	0.160000	-0.150000	0.000000	-0.220000	-0.073253	-0.220000	0.000000	-0.130000	0.050000	-0.050000	0.060000
-0.490000	-0.460000	0.010000	-0.700000	0.130000	0.050000	0.560000	0.490000	0.330000	0.100000	0.300000	0.220000	-0.280000	-0.260000
0.080000	0.010000	0.350000	0.220000	0.040000	-0.010000	-0.200000	0.010000	-0.180000	0.200000	-0.150000	-0.030000	-0.440000	0.100000
0.560000	0.050000	-0.020000	-0.132912	-0.090000	-0.670000	-0.410000	0.010000	0.270000	-0.040000	-0.370000	0.460000	0.360000	0.010000
1.870000	0.910000	0.810000	0.450000	-0.460000	-1.070000	-0.790000	-0.600000	-0.070000	-0.480000	-0.729606	-0.090000	0.370000	0.030000
1.970000	0.090000	0.000000	-0.280000	-0.840000	-0.680000	-0.530000	0.000000	-0.020000	-0.300000	-0.320000	0.290000	0.330000	0.290000
0.190000	-0.320000	-0.140000	-0.080000	0.260000	0.250000	-0.100000	0.110000	-0.030000	-0.160000	0.290000	-0.080000	-0.270000	0.080000
0.390000	-0.280000	-0.350000	0.010000	0.100000	-0.090000	0.100000	0.190000	-0.090000	0.140000	0.140000	-0.090000	-0.330000	0.160000
-0.390000	-0.350000	0.650000	-0.300000	-0.170000	-0.240000	-0.060000	0.100000	0.310000	0.300000	-0.090000	0.080000	0.243765	0.310000
-0.390000	-0.460000	-0.300000	0.030000	-0.040000	0.040000	0.150000	-0.080000	0.460000	0.290000	-0.260000	0.460000	-0.080000	0.170000
0.250000	0.020000	0.140000	-0.190000	0.020000	-0.270000	-0.250000	-0.050000	-0.012288	0.020000	-0.090000	0.100000	0.220000	-0.130000
-0.400000	0.520000	-0.310000	-0.080000	0.030000	0.050000	-0.050000	-0.120000	0.140000	-0.120000	0.150000	0.030000	-0.140000	0.290000
0.570000	-0.240000	-0.030000	-0.120000	0.100000	0.150000	-0.010000	-0.080000	0.120000	-0.240000	-0.120000	-0.160000	-0.140000	0.210000
0.660000	0.380000	0.000000	0.140000	-0.340000	-0.340000	-1.040000	0.170000	0.200000	-0.210000	-0.370000	0.150000	0.380000	0.230000
0.220000	0.030000	0.090000	-0.170000	0.100000	0.070000	0.040000	-0.090000	0.030000	-0.310000	-0.040000	0.100000	-0.240000	0.170000
1.450000	-0.530000	-0.020000	-0.510000	-0.400000	-0.490000	-0.600000	0.030000	0.190000	-0.050000	-0.320000	0.420000	0.330000	0.480000
0.570000	0.060000	-0.160000	-0.200000	-0.080000	-0.200000	-0.460000	-0.060000	0.180000	0.000791	-0.160000	0.090000	0.040000	0.057129
0.580000	-0.070000	-0.470000	-0.020000	-0.050000	0.318727	0.020000	-0.230000	-0.070000	-0.170000	1.590000	-0.170000	-0.134614	-0.130000
0.081648	-0.150000	-0.040000	-0.380000	-0.250000	-0.910000	-0.490000	0.010000	0.310000	-0.060000	-0.250000	0.315178	0.440000	0.460000
0.430000	-0.160000	0.110000	-0.110000	-0.320000	-0.210000	-0.140000	-0.130000	0.230000	0.060000	-0.240000	0.340000	0.320000	-0.180000
0.060000	0.300000	0.010000	0.140000	-0.110000	-0.160000	-0.020000	0.060000	-0.090000	0.090000	-0.250000	-0.140000	-0.030000	0.130000
0.240000	0.110000	-0.370000	0.250000	-0.600000	-0.580000	-0.620000	0.290000	0.320000	0.050000	-0.320000	0.170000	0.730000	0.310000
-0.280000	-0.028373	0.010000	-0.020000	-0.150000	0.040000	-0.180000	0.290000	-0.100000	-0.180000	-0.100000	-0.170000	0.280000	0.140000
-0.020000	0.800000	-0.360000	-0.200000	-0.200000	-0.460000	-0.290000	0.142120	0.223914	-0.040000	0.010000	0.330000	-0.080000	0.500000
-0.390000	0.250000	0.050000	-0.470000	-0.470000	-0.470000	-0.350000	0.310000	0.284530	0.255573	0.180000	0.320000	0.220000	0.220000
0.900000	0.190000	0.370000	-0.060000	-0.480000	-0.480000	-0.210000	-0.160000	-0.160000	-0.350000	-0.240000	0.160000	0.300000	0.240000
0.120000	-0.020000	0.120000	-0.110000	-0.050000	-0.070000	-0.050000	-0.040000	0.000000	-0.170000	0.130000	0.100000	-0.050000	0.100000
0.370000	-0.420000	-0.150000	-0.270000	-0.050000	0.104627	0.220000	0.120000	0.190000	-0.080000	0.160000	0.090000	-0.290000	-0.030000
0.440000	0.270000	0.004423	-0.430000	-0.180000	0.010000	0.220000	-0.100000	-0.200000	-0.260000	0.050000	0.000000	0.200000	0.120000
0.310000	0.310000	1.240000	-0.080000	-0.055968	-0.030000	-0.130000	-0.290000	-0.330000	-0.330000	0.020000	-0.290000	-0.370000	-0.080000
0.390000	-0.100000	-0.100000	-0.430000	0.180000	0.300000	-0.010000	0.067919	0.080000	-0.120000	0.320000	-0.480000	-0.310000	0.030000
0.190000	-0.010000	0.240000	0.220000	0.340000	0.060000	0.310000	-0.190000	-0.060000	-0.078378	0.160000	-0.480000	-0.210000	-0.190000
-1.040000	-0.720000	-0.280000	-0.170000	0.450000	0.730000	0.600000	0.360000	0.180000	0.220000	0.280000	-0.170000	-0.600000	0.150000
0.670000	0.020000	-0.130000	-0.220000	-0.140000	-0.200000	-0.260000	-0.420000	0.087047	0.050000	-0.200000	0.470000	0.190000	0.250000
0.930000	-0.160000	-0.080000	-0.250000	-0.230000	-0.100000	-0.050000	0.010000	-0.070000	-0.370000	0.280000	0.260000	-0.160000	0.000000
1.150000	0.370000	0.460000	0.160000	-0.580000	-0.530000	-0.270000	-0.230000	0.000000	-0.380000	-0.140000	0.050000	-0.160000	0.120000
0.090000	0.090127	0.510000	-0.150000	0.320000	0.340000	0.260000	-0.130000	-0.200000	-0.240000	0.320000	-0.340000	-0.590000	-0.170000
0.061299	0.100000	0.300000	0.070000	-0.220000	-0.200000	-0.130000	0.100000	0.020000	-0.200000	-0.090000	-0.200000	-0.010000	0.040000
0.670000	0.050000	-0.040000	-0.100000	0.140000	-0.100000	-0.140000	-0.160000	-0.160000	-0.020000	-0.120000	0.090000	-0.200000	0.070000
-0.770000	-0.290000	-0.310000	0.037157	0.030000	-0.170000	-0.087992	0.277491	0.370000	0.420000	-0.120000	0.040000	-0.080000	0.400000
0.620000	0.010000	-0.080000	-0.290000	-0.100000	-0.410000	-0.460000	-0.020000	0.280000	0.160000	-0.360000	0.360000	0.340000	-0.040000
0.380000	0.080000	0.040000	-0.010000	0.100000	-0.380000	0.210000	-0.030000	0.050000	0.100000	-0.019738	0.080000	-0.380000	-0.010000
-0.910000	-0.110000	-0.060000	0.230000	0.169924	0.195218	0.310000	0.370000	0.170000	0.140000	-0.060000	-0.090000	-0.220000	-0.370000
0.840000	-0.350000	-0.100000	-0.370000	-0.480000	-0.460000	-0.130000	0.430000	0.380000	-0.120000	-0.130000	0.260000	0.220000	0.000000
-0.020000	-0.040000	0.000000	0.100000	0.080000	-0.310000	-0.150000	-0.040000	0.160000	-0.060000	-0.240000	0.210000	0.120000	0.190000
-0.830000	0.040000	0.100000	-0.180000	-1.100000	-0.510000	0.110000	0.510000	0.460000	0.290000	-0.020000	0.610000	0.160000	0.360000
0.090000	-0.029981	-0.150000	-0.030000	-0.070000	-0.090000	0.040000	-0.010000	0.090000	0.180000	0.230000	-0.400000	-0.130000	0.210000
0.240000	-0.180000	-0.280000	-0.110000	-0.890000	-0.600000	-0.470000	0.180000	0.170000	0.110000	-0.040000	0.470000	0.790000	0.600000
0.270000	-0.290000	-0.250000	0.380000	0.080000	0.350000	-0.110000	0.240000	0.240000	0.210000	0.060000	-0.790000	-0.310000	-0.060000
-0.330000	0.440000	-0.080000	-0.029690	-0.160000	-0.020000	-0.230000	0.150000	-0.130000	0.210000	0.150000	0.070000	-0.370000	0.390000
-0.060000	-0.060000	0.220000	0.010000	0.360000	0.210000	0.120000	0.140000	0.070000	-0.100000	-0.200000	-0.100000	-0.130000	-0.490000
-0.360000	-0.830000	-0.510000	-0.060000	0.080000	0.310000	0.060000	-0.120000	0.510000	0.490000	0.170000	0.280000	-0.050000	0.291093
0.510000	-0.050000	-0.300000	-0.090000	-0.069099	-0.070000	-0.050000	0.150000	0.240000	-0.070000	-0.005998	-0.010000	-0.260000	0.010000
0.030000	0.050000	0.030000	-0.050000	0.190000	-0.300000	-0.050000	-0.050000	0.280000	-0.010000	-0.070000	0.150000	-0.130000	-0.090000
-0.750000	-0.320000	-0.160000	0.220000	0.160000	0.090000	-0.020000	0.300000	0.090000	0.250000	-0.180000	0.020000	0.100000	0.190000
