1.315451	0.423636	1.300741	1.516970	1.423604	0.838342	1.799680	0.535824	1.215958	1.584963	1.088941	2.143995	1.446521	1.367072	0.693523	0.407568	0.571187	0.678325	0.512416	0.290538	0.386637	0.249851	0.527447	0.452304	0.500824	0.342112	0.082459	0.735295	0.426673	0.418550	0.591573	0.300903	0.623951	0.189886	0.375213	-0.078116	0.274285	0.539718	0.935567	0.446466	0.305168	0.070519	0.803744	0.539097	-0.240660	0.237128	-0.307533	0.351405	0.268095	-0.189698
0.001182	0.224495	0.302649	0.617128	0.230746	-0.064885	0.299313	-0.376000	0.517537	-0.335269	-0.233812	0.265760	0.806948	0.408661	-0.069842	0.615019	0.504394	0.231258	0.163605	0.499263	0.593199	0.348253	0.549780	0.680992	0.389969	0.495291	0.021297	0.483302	0.467531	0.020683	0.128142	-0.106851	0.067516	0.787081	-0.083059	0.179475	-0.097428	0.555686	0.236980	0.337680	0.100640	0.469319	0.329754	0.511397	-0.206737	0.130930	0.724295	0.337954	0.449957	0.393970
0.378665	0.169021	-0.536932	-0.150538	-0.212937	-0.101168	-0.473027	-1.012197	-0.146892	-0.186151	0.195969	0.172498	-0.153506	-0.808706	-0.553185	-0.008856	-0.993045	-0.355216	-0.218454	-0.848783	0.442049	-0.223233	-0.224511	-0.596222	-0.339949	0.125526	-0.658385	0.009620	-0.396367	-0.043805	-0.353909	-0.636751	-0.617385	-0.981066	-0.823150	-0.743726	-1.015173	-1.242069	-0.936711	-0.795055	-0.780470	-1.302184	-0.652462	-0.118655	-0.240962	-0.367889	-0.667578	0.807882	-0.368743	0.240470
0.247444	-0.193095	-0.231610	-0.288397	-0.146005	-0.393420	-0.321194	-0.293029	-0.063491	0.285956	-0.104576	-0.366986	0.013884	-1.020528	-0.910003	0.090148	-0.467666	0.147852	-0.083678	-0.144909	-0.067092	-0.237416	-0.097464	-0.240300	0.063220	-0.402987	-0.654089	0.015570	-0.393700	-0.373572	0.139756	-0.505836	-0.434517	-0.099558	-0.337280	-0.278346	-0.657829	-0.498614	0.162328	-0.065663	-0.356065	-0.111950	-0.444746	-0.289078	-0.446653	-0.300663	-0.176231	-0.335405	-0.390712	-0.558072
-0.336752	0.559656	0.773190	0.259209	0.236483	0.953605	0.338495	1.564585	1.260977	0.541319	0.096374	0.881161	1.706587	0.166922	1.389485	0.149494	1.220972	0.393354	0.543072	-0.135209	0.638234	-0.547031	-0.047277	-0.457376	1.085458	0.607711	0.073835	1.182072	-0.103923	-0.848445	0.417030	1.061061	0.782100	0.325921	0.502536	0.216003	-0.717542	0.144439	0.672286	0.896567	0.486115	0.000331	0.201049	-0.032668	-0.033096	0.031694	0.190809	-0.112199	-0.238490	-0.575005
-0.450465	-1.236201	-0.162193	-0.120930	-0.325600	-0.106191	-0.100974	-0.316059	-0.163308	0.040371	-0.146437	-0.658447	0.022416	-1.186218	-1.166957	-0.455904	-0.513045	-0.436615	-0.191766	-0.114572	-0.333628	-0.527924	-1.450042	-1.043741	-0.297039	-0.954053	-1.480010	-0.797419	-0.583344	-0.597220	-0.727894	-1.615409	-0.891090	-0.533443	-1.185842	-0.222090	-1.175318	-0.849056	-0.789604	-0.662539	-1.139316	0.050413	-0.772014	-2.142436	-1.442939	-1.102738	-0.453282	-1.556113	-1.117619	-1.467215
-0.047122	-0.079598	-0.354965	0.192264	-0.199981	0.059269	-0.075985	-1.190128	-0.574580	0.133264	0.080771	0.278082	-1.005190	1.006034	-0.261548	-0.392774	-0.116745	-0.237619	-0.175805	-0.262276	-0.031526	-0.121049	-0.280505	-0.061787	-0.332906	-0.014621	-0.087344	-0.614300	-0.301671	-0.059038	-0.131686	-0.161504	0.104508	-0.065457	-0.068113	-0.082370	0.534798	-0.096628	-0.245679	-0.043106	-0.435246	0.119778	0.120031	-0.046109	0.158302	-0.182391	0.417897	-0.579537	-0.007723	0.381425
0.164701	0.096886	0.209170	0.805350	0.312270	-0.472742	0.423793	-0.437154	-0.338428	0.375694	0.353244	0.095800	0.100224	0.282841	-0.147515	0.014726	0.002850	-0.032162	0.081052	-0.007577	0.031473	0.206747	0.399133	0.346240	-0.105438	0.330412	-0.125725	-0.145245	-0.032995	0.009730	-0.036190	-0.094049	-0.146024	0.026107	0.066288	-0.042983	0.160664	0.235798	-0.312368	-0.328673	-0.128022	0.082281	-0.069090	0.392122	0.200960	-0.052322	0.204842	0.199502	0.161225	0.409439
0.191348	0.179349	-0.283875	-0.629024	-0.228577	-0.069940	-0.531919	-0.133057	0.083760	-0.411881	-0.307442	-0.499658	-0.274849	0.198815	0.067755	-0.151780	0.556017	0.061183	0.023176	-0.028411	0.176314	0.288581	-0.415726	-0.224756	0.020366	-0.165542	0.033928	0.016577	0.393760	-0.081232	0.027407	-0.024820	0.217061	0.482724	0.043246	0.157997	-0.460324	-0.072450	0.286381	0.002454	0.033607	0.318390	0.158722	-0.344320	-0.697493	-0.550641	0.318773	-0.331964	-0.062328	-0.369488
-0.125051	-0.453342	0.211633	0.541811	-0.040204	-0.227112	0.128547	0.024037	-0.119267	0.199574	0.222487	0.021206	-0.324334	0.081762	-0.330453	-0.255285	-0.048603	-0.189801	-0.183235	-0.012056	-0.139182	-0.015124	-0.462129	0.040005	-0.393298	-0.288847	-0.192752	-0.144632	-0.146889	-0.248935	0.012564	-0.125393	0.113999	-0.152554	-0.123074	-0.013060	-0.053121	0.087886	-0.085271	-0.406505	-0.134190	-0.137960	-0.140973	-0.021793	-0.296027	-0.478117	-0.239200	-0.125307	0.288081	-0.050282
0.225377	-0.260366	0.533102	0.708653	0.220877	-1.144588	0.780646	-0.825524	-0.691405	0.239052	0.428883	-0.004535	-1.262870	0.853363	-0.859561	0.303713	-0.608441	-0.017805	0.228454	-0.426887	-0.126444	-0.042427	-0.639545	-1.038626	-0.043002	0.100741	-0.636771	-0.525790	-0.857749	0.230182	-0.233027	-0.232732	-0.635369	-1.092676	-0.468464	-0.140899	0.892743	-0.702302	-0.676453	-0.407731	-0.827594	0.391357	0.086030	0.068335	-0.087718	-0.393692	0.036136	-0.001274	-0.086013	-0.251982
0.033118	-0.119344	0.164048	0.377734	0.360645	0.168032	0.320525	-0.313894	-0.112461	0.288472	0.382652	0.508701	-0.605039	0.462285	0.590779	-0.088646	0.366207	-0.090034	-0.310107	-0.295943	-0.179411	-0.209216	-0.367074	-0.256406	-0.106017	0.182726	0.358299	0.102083	0.176515	-0.073375	0.219831	0.190203	0.379148	0.565073	0.406461	0.163219	0.801124	0.052029	0.300441	0.182291	0.389599	0.207661	0.210906	0.232155	-0.267223	-0.058588	0.264425	-0.107420	0.010528	0.347730
0.032129	-0.111656	-0.471076	0.075863	-0.006041	-0.501207	0.187490	-0.205887	0.202662	-0.221671	-0.325854	-0.458903	-0.252440	0.187535	-0.056305	-0.252014	-0.183919	-0.052799	0.074929	-0.076946	0.098992	0.124670	-0.051375	-0.283719	-0.347562	-0.174931	-0.126136	-0.190527	0.498645	-0.056541	-0.001837	-0.271007	-0.038104	0.032051	-0.033778	-0.215595	-0.409463	-0.365693	-0.470077	-1.086532	-0.286993	0.117499	-0.199191	-0.236036	-0.409395	-0.652483	0.017265	-0.190939	-0.493256	-0.711056
0.452835	-0.140069	0.059589	0.606486	0.553260	-0.022576	0.832617	-0.195603	0.174265	0.316576	0.426905	0.533246	0.326468	0.174496	0.124603	0.050005	0.402172	0.017268	-0.090139	0.011723	-0.008934	0.032849	-0.118604	-0.048077	0.146321	0.325773	0.105005	0.167030	0.202757	-0.131330	0.268552	0.277578	0.186737	0.573639	0.374798	0.157859	0.187152	0.091833	0.244307	0.512472	0.169053	0.253144	0.281949	0.008305	-0.174502	-0.040424	0.559265	0.130012	0.370925	0.203038
0.619001	0.505045	0.441390	0.635801	0.403933	0.515648	1.055907	0.951577	0.482856	0.685041	0.733045	0.411360	0.999456	-0.102653	-0.241979	0.317756	-0.295134	0.126806	0.449978	0.406167	0.349719	0.334253	0.752380	-0.126326	0.473101	0.548549	-0.290238	0.471452	0.013277	0.238246	0.334868	-0.154372	-0.458131	0.041655	0.260644	-0.059837	-0.092243	0.288721	-0.055724	-0.006375	-0.150126	-0.219962	-0.239679	1.013021	0.045017	0.645877	0.401485	0.880718	0.311159	0.371562
0.601869	0.028276	0.819234	1.383876	1.073934	0.415265	1.126067	0.145289	0.269567	0.851443	1.044133	0.787892	0.768548	0.106920	0.074694	0.094600	0.434957	0.421549	0.266732	0.401747	0.194473	0.204529	0.080284	0.130861	0.596646	0.109200	0.039698	0.403860	0.626113	0.226850	0.038669	0.366940	-0.221496	0.500995	0.053511	0.205382	0.213821	-0.022781	0.053524	0.062035	-0.039964	0.261097	0.158658	0.141489	0.076727	-0.059767	0.808477	0.137697	0.074861	-0.065876
-0.884838	0.699915	-0.768542	-0.722729	-0.828750	-0.435913	-0.834668	-0.067002	0.354540	-1.156186	-0.903522	-0.208467	1.236388	0.161952	-0.879464	0.433174	-0.380570	-0.173983	0.006344	0.370558	0.947005	0.414373	0.651835	0.317942	0.090618	0.811305	-0.175054	0.309513	-0.375805	0.188878	0.461984	-0.579778	-0.537749	0.146362	-0.609138	0.170932	-0.432432	1.065371	-0.252266	-0.506179	-0.067099	0.382850	-0.143385	0.610933	0.165481	0.369591	-0.021465	0.224085	-0.474982	0.431580
0.071790	-0.469872	0.070977	0.664930	0.503931	0.032304	0.382355	-0.180595	-0.207437	0.598609	0.174082	0.112649	0.222764	0.197928	-0.133092	-0.036434	0.292631	0.106610	-0.363966	-0.062511	-0.067929	-0.246730	-0.175089	-0.234551	-0.047190	0.068567	-0.044345	0.162385	-0.056522	-0.107760	0.323679	0.211204	0.166794	0.299308	0.282064	0.254585	0.101653	0.134889	0.477625	0.380640	0.115637	0.154099	0.216290	-0.060919	0.039530	-0.257347	0.585970	0.150029	0.259534	-0.064480
-0.194053	-0.580719	-0.995243	-0.963395	-0.965943	-0.705124	-1.106989	-1.242891	0.082457	-0.822337	-0.473249	-0.575458	-0.679426	-0.233846	-0.675591	-0.695981	-0.477326	-0.697791	-0.652737	-0.889538	-0.713548	0.179244	-0.926414	-0.317282	-1.204042	0.042910	-1.123758	-0.836809	-0.842604	-0.197588	-1.040882	-0.893335	-0.612987	-0.587794	-0.937979	-1.087481	-0.230555	-0.518582	-0.591483	-1.027865	-0.738920	-0.840835	-0.347188	-0.534585	-0.173366	-0.520932	-0.666331	-0.074842	-0.262878	0.069103
0.740377	0.034229	0.702618	1.363475	0.985742	0.193616	1.680785	0.008513	0.658911	1.049924	1.033963	1.213935	0.480794	0.126502	0.081549	0.265928	0.688972	0.497424	0.150959	0.048603	0.275610	-0.174296	0.183605	0.164338	0.639607	0.569399	0.202378	0.634378	0.473996	0.035152	0.389910	0.332713	-0.044331	0.645151	0.580719	0.392851	0.216939	0.389090	0.604615	0.511096	0.310375	0.739285	0.569336	-0.127803	0.160030	0.053567	0.751342	0.205535	0.212288	0.066839
-0.049386	0.745267	0.131683	-0.167982	-0.361400	0.757355	-0.182484	0.557548	1.820800	0.296189	-0.068674	0.817859	0.815446	0.483943	1.496489	0.482865	1.348529	0.338847	0.837794	0.217776	0.518797	0.149491	0.712131	0.245478	0.501663	0.823128	1.324434	1.270989	0.245434	-0.068760	1.592459	2.833683	1.584963	0.896631	1.223703	1.326929	1.101532	1.621045	0.972803	1.000891	1.290343	0.775734	1.217807	-0.650556	0.294847	0.904867	0.187552	0.539295	-0.483386	-0.366017
-0.525786	0.306581	-0.724170	-0.300417	-0.303646	1.074115	0.163377	-0.029742	0.915531	-0.660151	-0.543139	-0.385907	0.534622	0.642614	-0.167696	0.732432	0.557170	0.088878	0.232129	0.309789	0.629295	0.203612	0.450291	0.317476	0.347102	1.014603	-0.168450	0.295662	0.323087	-0.038904	0.154684	0.136342	0.009454	0.312621	0.169764	-0.036951	-0.048782	0.345279	-0.394662	-0.030278	-0.693939	0.318483	-0.090711	-0.152417	0.229213	0.319935	0.078595	0.345245	0.359914	0.008203
-0.427059	-0.089156	-0.847563	-0.883581	-0.904044	-0.630908	-0.802834	-0.964077	-0.478716	-0.706402	-0.572751	-1.151258	-0.648041	-0.566777	-0.777795	-0.707207	-0.870471	-0.419774	-0.217072	-0.359358	-0.278720	-0.049063	-0.376987	-1.121487	-0.776823	-0.690783	-0.637071	-0.405151	-0.557627	-0.170843	-0.211690	-0.958695	-0.192285	-0.800504	-0.567208	-0.703968	-0.732743	-0.924892	-0.750670	-0.838738	-1.242309	-0.491523	-0.941367	-0.406539	-0.602235	-0.312997	-0.865559	-0.409629	-0.908284	-0.013488
1.185048	-0.227564	1.167859	1.630109	1.303830	-0.760081	1.834997	-0.692779	-1.164885	0.936634	0.751614	1.377407	-1.134346	0.808121	-0.905302	-1.086586	-1.438510	0.148614	-0.098099	-0.690226	-0.699315	0.700963	-1.254183	-1.057406	0.269184	-0.948299	0.119935	-0.357776	-0.359057	0.435182	-0.598241	-0.567153	-0.742803	-1.676177	-0.720035	-0.965713	-1.572848	-1.110480	-0.170087	-0.649439	-0.736173	-0.611016	-1.095412	0.275796	-0.817448	-0.838982	-1.168096	-0.972032	-1.334667	-0.642974
0.666135	-0.049849	0.134744	-0.275038	0.148106	0.380002	0.272831	0.215502	0.213759	0.102176	0.000463	0.609981	0.432168	0.110733	-0.131785	0.364466	0.556742	0.418394	0.151911	0.163425	0.176608	-0.088922	0.179346	0.196339	0.868526	0.388364	0.072062	0.930064	0.118763	0.054114	0.213982	0.279741	0.109210	0.595623	0.449635	0.264864	0.247022	0.360905	0.553656	0.565848	0.190878	0.521403	0.205140	0.088296	0.359395	0.047436	0.852446	0.448695	0.483233	0.046486
-0.392545	-0.169044	0.886656	0.439402	0.369704	-1.203203	0.428770	-0.979160	-0.035981	0.216642	0.749127	0.020761	-0.793387	0.332064	-1.208527	0.357196	-0.749696	0.135239	0.135190	-0.025747	-0.763300	-0.002972	-0.369727	-1.132599	0.084988	-0.211383	-0.199255	-0.200687	-0.582920	-0.448448	-0.408569	-0.618481	-0.192070	-1.033631	-0.514008	-0.340987	0.609340	-0.613157	-0.637940	-0.440265	-0.955124	0.206757	-0.185625	0.024278	-0.115508	-0.574787	0.045537	-0.208892	-0.152558	-0.158708
-2.067280	0.145286	-0.828731	-0.171336	-0.500411	-1.247270	0.125357	-2.633289	-2.321928	0.333417	-1.131021	-1.466782	-1.586142	-2.122132	-1.966736	-2.240771	-1.763223	-0.939614	-0.914358	-1.415264	-1.138439	-0.611077	-1.098763	-1.030427	0.374147	-1.540508	-1.156774	-0.628942	-2.324188	-0.129254	-0.039442	-1.750176	-1.649491	-1.313695	-0.248921	0.150947	-2.742995	-1.236955	-0.860408	-3.454147	-2.312565	-2.107863	-2.446119	-0.994922	-0.541815	-0.962718	-0.522750	-0.704207	-0.877254	-0.637978
0.374474	0.267271	0.088050	0.244500	0.335625	-0.090963	0.177505	-0.220228	0.649492	0.026803	-0.264376	-0.041558	0.067911	0.317899	-0.322859	0.132704	-0.103641	0.039118	0.110606	-0.015861	0.324047	-0.138309	0.058155	0.332178	-0.198959	0.260465	-0.206007	0.343077	0.047488	-0.051843	-0.249200	-0.267044	-0.344487	0.481130	-0.072582	0.011231	0.096411	-0.043762	-0.599801	-0.528566	-0.591763	0.588177	0.059841	0.063299	-0.333075	-0.350973	0.107558	0.014896	-0.079282	-0.114497
-0.498251	-0.287637	0.840768	0.921495	0.261881	-1.286871	0.762871	-0.922703	-0.533384	0.499317	0.534556	0.057531	-0.651332	-0.542695	-1.269203	-0.051540	-0.925201	-0.004424	0.145295	-0.316458	-0.936050	-0.043575	-0.467938	-1.197194	-0.072162	-0.159642	-0.172427	-0.552471	-0.702397	-0.575028	-0.266249	-0.614330	-0.212766	-1.322020	-0.669431	-0.198834	0.763315	-0.787949	-0.800396	-0.625961	-1.064031	0.173233	-0.562981	-0.094825	-0.145391	-0.516735	-0.126891	-0.339019	-0.542992	-0.315382
-0.726174	0.047093	-0.609888	-0.279959	-0.532663	0.144058	-0.222375	0.333524	-0.262142	-0.327662	-0.450500	-0.496571	0.136820	0.407868	-0.264409	0.216492	0.090989	-0.112722	0.340581	0.131334	0.110563	0.023095	0.242518	0.133783	0.305905	0.249384	0.014001	0.124888	0.297678	0.130989	-0.031559	-0.168000	0.189103	0.245373	0.391921	0.076241	0.166697	0.114511	-0.110078	-0.000096	0.126356	-0.127222	0.161744	0.477034	0.572242	0.480579	0.391417	0.591065	0.657149	0.274720
-0.958621	0.555616	-0.286790	-0.250015	-0.583426	0.282787	0.183762	0.087873	0.811528	-0.832042	-0.793206	-0.407446	0.207899	-0.001223	-0.551991	0.241376	0.174848	0.010776	0.492062	0.191923	0.301727	0.458607	0.324861	0.052326	-0.198281	0.588762	-0.653207	0.049380	0.211332	-0.035800	-0.394208	-0.660914	-1.014295	-0.117435	-0.767547	-0.094989	-0.508467	0.178721	-0.155696	-0.106379	-0.721222	0.290396	-0.275058	-0.167948	0.107790	0.259717	0.032712	0.273370	0.183966	-0.053000
0.155010	0.282640	0.368198	0.304726	0.224434	0.407333	0.173052	0.312528	0.305179	0.237954	0.142773	0.044260	0.586143	-0.129654	-0.331042	0.072603	0.310653	0.142307	0.606531	0.158654	0.291678	0.278484	0.195072	-0.286009	0.145919	-0.101470	-0.334236	0.038151	0.318980	-0.384569	0.157401	0.220953	-0.205349	-0.133133	-0.053633	-0.182227	-0.220101	-0.209376	-0.201868	-0.047220	-0.325958	-0.080299	-0.188043	-0.104714	0.081100	0.287499	0.087388	-0.106647	-0.531121	-0.546163
